season_id,date,pred_q05_h1,pred_q05_h2,pred_q05_h3,pred_q50_h1,pred_q50_h2,pred_q50_h3,pred_q95_h1,pred_q95_h2,pred_q95_h3,y_true_h1,y_true_h2,y_true_h3,stage,wl_obs_mm,rain_fc_sum3_mm,rain_sum3,season_name,system_action,reference_action,gated,interval_width,rule
Samba-2016,2016-11-17,-3.1189723,-0.459292,-4.05564,37.368675,37.36473,34.51855,56.993042,65.952675,77.31292,40.78,38.68,36.52,grain_filling,35.12,6.8999999999999995,10.5,Samba,MAINTAIN,MAINTAIN,False,81.36855983734131,maintain
Samba-2016,2016-11-18,-5.069988,-6.034877,-7.752764,34.20895,34.448284,31.47082,57.148422,63.961243,72.602554,38.68,36.52,32.44,grain_filling,39.29,5.45,12.440000000000001,Samba,MAINTAIN,MAINTAIN,False,80.35531854629517,maintain
Samba-2016,2016-11-19,-5.571746,-7.96071,-9.325185,31.794394,31.169367,31.65753,57.1082,63.29896,72.24204,36.52,32.44,28.36,grain_filling,34.26,2.2399999999999998,12.59,Samba,MAINTAIN,MAINTAIN,False,81.56722736358643,maintain
Samba-2016,2016-11-20,-5.2898846,-8.824073,-11.176286,32.473793,29.561953,26.760695,57.08748,58.563335,69.1831,32.44,28.36,23.3,grain_filling,40.09,0.47000000000000003,6.21,Samba,MAINTAIN,MAINTAIN,False,80.35938358306885,maintain
Samba-2016,2016-11-21,-6.005404,-8.776299,-11.50771,30.154537,27.414455,26.153587,55.522926,55.05936,65.65583,28.36,23.3,18.39,grain_filling,32.99,4.58,4.02,Samba,MAINTAIN,MAINTAIN,False,77.16354084014893,maintain
Samba-2016,2016-11-22,-5.8105693,-9.250947,-12.081138,28.621737,24.567385,22.675934,55.481964,55.967567,64.35203,23.3,18.39,13.27,grain_filling,33.28,0.09999999999999999,1.52,Samba,MAINTAIN,MAINTAIN,False,76.43316555023193,maintain
Samba-2016,2016-11-23,-15.54889,-16.91736,-17.770592,19.006136,16.834652,15.944294,51.842552,48.78623,49.426643,18.39,13.27,8.04,grain_filling,20.25,3.23,0.74,Samba,MAINTAIN,MAINTAIN,False,67.39144229888916,maintain
Samba-2016,2016-11-24,-7.7584143,-10.879725,-13.861928,24.92554,20.993532,18.44122,54.349083,50.919643,50.404743,13.27,8.04,2.79,grain_filling,29.06,0.0,0.15,Samba,MAINTAIN,MAINTAIN,False,64.2666711807251,maintain
Samba-2016,2016-11-25,-24.871553,-26.631464,-29.093245,6.4345083,0.33385766,-4.8371944,43.30744,40.21935,43.615612,8.04,2.79,-2.56,grain_filling,3.75,0.01,0.060000000000000005,Samba,MAINTAIN,MAINTAIN,False,72.7088565826416,maintain
Samba-2016,2016-11-26,-26.509262,-27.456684,-30.676825,-3.344012,-4.1852884,-8.176713,39.01618,40.37149,41.0526,2.79,-2.56,-7.14,grain_filling,0.11,0.0,0.02,Samba,MAINTAIN,MAINTAIN,False,71.72942543029785,maintain
Samba-2016,2016-11-27,-20.908262,-23.492023,-26.035208,9.283683,2.9738681,4.209819,49.447044,46.97874,44.544106,-2.56,-7.14,-11.71,grain_filling,11.56,12.719999999999999,0.01,Samba,MAINTAIN,MAINTAIN,False,70.57931327819824,maintain
Samba-2016,2016-11-28,-26.376398,-27.020628,-28.830147,-5.820655,-4.1123486,-3.93272,40.091003,40.842987,41.17345,-7.14,-11.71,-14.73,grain_filling,-0.19,32.76,0.01,Samba,MAINTAIN,MAINTAIN,False,70.00359725952148,maintain
Samba-2016,2016-11-29,-28.31388,-30.909773,-30.909594,-7.7971725,-7.113149,-1.6223423,39.688133,39.569077,46.11155,-11.71,-14.73,2.21,grain_filling,-5.43,38.6,0.0,Samba,MAINTAIN,MAINTAIN,False,77.02114295959473,maintain
Samba-2016,2016-11-30,-32.345287,-31.43195,-32.05228,-9.641782,-1.6472105,1.7709172,37.635807,38.5447,41.509594,-14.73,2.21,8.71,grain_filling,-9.55,26.98,0.82,Samba,MAINTAIN,MAINTAIN,False,73.56187438964844,maintain
Samba-2016,2016-12-01,-33.207607,-32.566757,-32.568104,9.396681,12.243594,6.990824,38.026253,32.878075,30.97366,2.21,8.71,6.74,grain_filling,-11.87,19.669999999999998,21.67,Samba,MAINTAIN,MAINTAIN,False,71.23386001586914,maintain
Samba-2016,2016-12-02,-24.63961,-24.617708,-26.975164,10.021329,6.199614,5.303267,41.96105,36.16248,45.851795,8.71,6.74,5.16,ripening,3.71,5.38,31.26,Samba,MAINTAIN,MAINTAIN,False,72.82695960998535,maintain
Samba-2016,2016-12-03,-25.708088,-26.262402,-27.584255,3.5934536,-0.71666163,1.2694938,41.57981,41.06205,42.348316,6.74,5.16,2.85,ripening,3.88,5.6499999999999995,31.85,Samba,MAINTAIN,MAINTAIN,False,69.93257141113281,maintain
Samba-2016,2016-12-04,-21.005415,-22.873116,-25.676113,10.597327,4.2855372,2.6781535,48.765774,48.068306,44.067257,5.16,2.85,-0.67,ripening,10.83,8.95,12.99,Samba,MAINTAIN,MAINTAIN,False,70.94142150878906,maintain
Samba-2016,2016-12-05,-21.93288,-24.926094,-27.731201,6.355682,-0.53966206,-3.7520413,45.314487,44.85585,41.40387,2.85,-0.67,-3.63,ripening,8.46,1.21,4.65,Samba,MAINTAIN,MAINTAIN,False,69.78194427490234,maintain
Samba-2016,2016-12-06,-21.648506,-25.04725,-26.892597,6.707326,-1.2183555,-3.8910875,49.88438,46.732574,43.015633,-0.67,-3.63,-6.28,ripening,9.99,0.85,3.3,Samba,MAINTAIN,MAINTAIN,False,71.77982521057129,maintain
Samba-2016,2016-12-07,-21.93288,-25.146471,-28.613245,6.5574274,-1.2084236,-4.0856905,45.314487,44.85585,41.745136,-3.63,-6.28,-9.47,ripening,8.15,0.33,2.0300000000000002,Samba,MAINTAIN,MAINTAIN,False,70.3583812713623,maintain
Samba-2016,2016-12-08,-27.724842,-30.888243,-31.931185,-5.246094,-4.960321,-7.3020806,39.181515,38.820435,40.74616,-6.28,-9.47,-12.84,ripening,-1.98,1.78,1.1,Samba,MAINTAIN,MAINTAIN,False,72.67734336853027,maintain
Samba-2016,2016-12-09,-33.389027,-36.10449,-37.656174,-8.871423,-13.334167,-15.232479,38.391632,35.674973,27.469217,-9.47,-12.84,-16.31,ripening,-12.42,21.02,1.04,Samba,MAINTAIN,MAINTAIN,False,71.78065872192383,maintain
Samba-2016,2016-12-10,-29.727318,-27.752914,-30.362135,-11.785318,-9.083903,-8.489415,38.711918,34.4864,40.305832,-12.84,-16.31,-12.93,ripening,-0.61,6.88,0.32,Samba,MAINTAIN,MAINTAIN,False,70.66796684265137,maintain
Samba-2016,2016-12-11,-36.15703,-38.510998,-39.30439,-10.76892,-11.584596,-13.806563,36.419384,35.720932,27.476774,-16.31,-12.93,-14.65,ripening,-17.93,12.32,0.05,Samba,MAINTAIN,MAINTAIN,False,74.23192977905273,maintain
Samba-2016,2016-12-12,-34.94638,-35.352203,-38.76323,-9.567593,-13.690434,-17.49785,36.721943,30.558586,28.048954,-12.93,-14.65,-17.4,ripening,-14.62,1.41,6.91,Samba,MAINTAIN,MAINTAIN,False,71.6683235168457,maintain
Samba-2016,2016-12-13,-35.670277,-38.10602,-37.793167,-13.665589,-13.822818,-12.158261,37.332382,30.290762,27.017048,-14.65,-17.4,-20.25,ripening,-14.21,14.05,8.33,Samba,MAINTAIN,MAINTAIN,False,73.00265884399414,maintain
Samba-2016,2016-12-14,-37.949158,-40.49523,-41.97731,-15.949758,-17.416716,-20.466928,35.74564,30.425049,26.79129,-17.4,-20.25,-19.61,ripening,-16.8,2.6,8.459999999999999,Samba,MAINTAIN,MAINTAIN,False,73.69479751586914,maintain
Samba-2016,2016-12-15,-35.791492,-38.694454,-40.193405,-15.993435,-18.214272,-18.976768,36.4761,30.425049,26.79129,-20.25,-19.61,-22.4,ripening,-13.58,3.99,1.63,Samba,MAINTAIN,MAINTAIN,False,72.26759338378906,maintain
Samba-2016,2016-12-16,-37.75378,-38.916298,-38.761158,-15.590615,-14.596867,-20.559336,35.349796,30.393974,27.077528,-19.61,-22.4,-25.36,ripening,-19.03,0.16,3.71,Samba,MAINTAIN,MAINTAIN,False,73.10357666015625,maintain
Samba-2016,2016-12-17,-38.000626,-40.564247,-41.682693,-17.289265,-18.922071,-20.492205,36.741585,30.425049,26.79129,-22.4,-25.36,-28.25,ripening,-17.04,9.08,3.65,Samba,MAINTAIN,MAINTAIN,False,74.7422103881836,maintain
Samba-2016,2016-12-18,-42.724926,-45.75706,-46.313557,-24.452318,-23.930649,-26.849594,22.388273,27.510658,26.738075,-25.36,-28.25,-27.91,ripening,-26.48,2.88,3.62,Samba,MAINTAIN,MAINTAIN,False,73.26771926879883,maintain
Samba-2016,2016-12-19,-44.91791,-46.10077,-46.01727,-29.893246,-27.232492,-31.189133,17.019112,27.510658,26.498463,-28.25,-27.91,-30.12,ripening,-26.23,5.0,0.13,Samba,MAINTAIN,MAINTAIN,False,73.6114273071289,maintain
Samba-2016,2016-12-20,-47.665096,-47.662212,-47.66626,-30.845613,-31.690561,-29.539434,12.311955,23.551876,26.395744,-27.91,-30.12,-33.14,ripening,-32.1,0.53,3.1100000000000003,Samba,MAINTAIN,MAINTAIN,False,74.06200408935547,maintain
Samba-2016,2016-12-21,-47.0512,-47.121696,-49.371323,-32.60622,-29.400707,-34.42781,11.732908,27.644936,26.498463,-30.12,-33.14,-36.05,ripening,-28.91,0.0,3.71,Samba,MAINTAIN,MAINTAIN,False,75.86978530883789,maintain
Samba-2016,2016-12-22,-46.81958,-49.940342,-49.20233,-31.709726,-31.26156,-35.4168,12.076841,23.724201,26.16472,-33.14,-36.05,-38.93,ripening,-30.71,0.0,3.7,Samba,MAINTAIN,MAINTAIN,False,75.36705207824707,maintain
Samba-2016,2016-12-23,-45.23603,-46.415855,-47.868225,-32.252758,-28.84758,-31.052946,16.44006,27.644936,26.498463,-36.05,-38.93,-41.89,ripening,-23.92,2.88,0.6,Samba,MAINTAIN,MAINTAIN,False,74.3666877746582,maintain
Samba-2016,2016-12-24,-49.958714,-53.201305,-54.10952,-36.472275,-35.935207,-32.46669,12.1146755,23.551876,25.526192,-38.93,-41.89,-44.91,ripening,-37.35,0.63,0.0,Samba,MAINTAIN,MAINTAIN,False,79.63571166992188,maintain
Samba-2016,2016-12-25,-60.85973,-62.518074,-60.82574,-42.104073,-40.56815,-36.940887,9.806362,23.392603,25.526192,-41.89,-44.91,-46.45,ripening,-49.56,18.72,0.0,Samba,MAINTAIN,MAINTAIN,False,86.35193252563477,maintain
Samba-2016,2016-12-26,-52.509842,-54.892895,-55.603683,-42.04024,-37.340595,-29.31131,11.535628,23.392603,25.526192,-44.91,-46.45,-35.79,ripening,-34.91,15.56,0.0,Samba,MAINTAIN,MAINTAIN,False,81.12987518310547,maintain
Samba-2016,2016-12-27,-56.11281,-55.32031,-56.966103,-43.45716,-34.683247,-37.034313,10.471831,23.392603,25.94652,-46.45,-35.79,-38.15,ripening,-42.66,12.469999999999999,1.22,Samba,MAINTAIN,MAINTAIN,False,82.91262245178223,maintain
Samba-2016,2016-12-28,-53.46696,-52.91656,-55.554333,-30.636034,-29.37256,-28.675816,10.174845,23.985374,26.917946,-35.79,-38.15,-40.87,ripening,-47.11,2.22,14.450000000000001,Samba,MAINTAIN,MAINTAIN,False,82.4722785949707,maintain
Samba-2016,2016-12-29,-52.927895,-54.789963,-58.798527,-39.751503,-40.554203,-37.159298,11.535628,23.537445,25.791077,-38.15,-40.87,-43.64,ripening,-37.98,0.29000000000000004,14.770000000000001,Samba,MAINTAIN,MAINTAIN,False,84.58960342407227,maintain
Samba-2016,2016-12-30,-56.696793,-56.577297,-58.441975,-40.91369,-40.607735,-39.888325,10.471831,23.671732,25.526192,-40.87,-43.64,-46.1,ripening,-42.88,1.98,13.55,Samba,MAINTAIN,MAINTAIN,False,83.96816635131836,maintain
Samba-2016,2016-12-31,-49.10027,-51.51248,-53.58366,-39.4481,-32.4714,-33.46989,11.732908,23.699215,26.26002,-43.64,-46.1,-48.7,ripening,-31.18,8.28,0.32,Samba,MAINTAIN,MAINTAIN,False,79.84367942810059,maintain
Samba-2016,2017-01-01,-57.05749,-55.784122,-57.872272,-40.898487,-40.877087,-40.533913,10.471831,23.551876,25.791077,-46.1,-48.7,-51.55,ripening,-43.38,0.15,0.21,Samba,MAINTAIN,MAINTAIN,False,83.66334915161133,maintain
Samba-2016,2017-01-02,-66.66753,-66.68415,-66.12897,-47.71153,-46.08591,-41.48007,6.9358907,23.392603,25.791077,-48.7,-51.55,-54.37,ripening,-54.79,0.17,0.32,Samba,INSPECT,MAINTAIN,True,91.9200439453125,uncertainty_gate
Samba-2016,2017-01-03,-59.463512,-60.99874,-61.72386,-46.14899,-47.69284,-44.67496,10.174845,23.392603,25.791077,-51.55,-54.37,-57.08,ripening,-47.06,1.99,0.32,Samba,MAINTAIN,MAINTAIN,False,87.51493835449219,maintain
Samba-2016,2017-01-04,-58.564342,-60.434193,-62.359562,-47.050312,-47.411423,-48.58853,10.471831,23.52689,25.791077,-54.37,-57.08,-59.83,ripening,-45.52,1.53,0.11,Samba,MAINTAIN,MAINTAIN,False,88.15063858032227,maintain
Samba-2016,2017-01-05,-63.012566,-66.37578,-66.19129,-50.017765,-46.182728,-46.160645,8.9112215,23.52689,25.791077,-57.08,-59.83,-62.47,ripening,-53.59,1.99,0.0,Samba,INSPECT,MAINTAIN,True,91.98236846923828,uncertainty_gate
Samba-2016,2017-01-06,-67.97739,-68.23714,-67.20514,-57.34537,-50.53869,-48.46586,1.6548343,23.392603,25.791077,-59.83,-62.47,-65.12,ripening,-61.59,3.27,0.0,Samba,INSPECT,MAINTAIN,True,92.9962158203125,uncertainty_gate
Samba-2016,2017-01-07,-70.13971,-71.64325,-69.292946,-58.787426,-54.165802,-48.275627,1.5133665,23.392603,25.791077,-62.47,-65.12,-67.82,ripening,-64.79,0.0,0.0,Samba,INSPECT,MAINTAIN,True,95.08402252197266,uncertainty_gate
Samba-2016,2017-01-08,-71.3104,-72.24958,-69.84608,-61.68657,-55.55679,-48.436733,0.9443852,23.392603,25.730598,-65.12,-67.82,-70.53,ripening,-67.06,0.0,0.0,Samba,INSPECT,MAINTAIN,True,95.64218330383301,uncertainty_gate
Samba-2017,2017-08-22,-13.163232,-15.74839,-16.874268,19.165369,18.23153,17.276836,56.129124,53.874447,51.597103,18.19,13.47,16.83,establishment,24.54,13.24,6.739999999999998,Samba,MAINTAIN,MAINTAIN,False,69.62283706665039,maintain
Samba-2017,2017-08-23,-7.6199894,-11.527721,-11.965016,29.284168,27.660393,25.714722,59.77595,58.53851,59.812817,13.47,16.83,11.45,establishment,34.19,19.270000000000003,5.549999999999999,Samba,MAINTAIN,MAINTAIN,False,71.77783298492432,maintain
Samba-2017,2017-08-24,-17.88602,-16.675533,-19.867212,17.488596,14.266914,8.437098,53.888405,57.997673,53.800537,16.83,11.45,7.62,establishment,14.51,4.5,11.329999999999998,Samba,MAINTAIN,MAINTAIN,False,74.6732063293457,maintain
Samba-2017,2017-08-25,-22.511145,-26.717745,-30.254171,6.4418902,6.3407607,-7.7292657,51.765343,49.64125,47.802555,11.45,7.62,2.43,establishment,11.38,4.26,10.29,Samba,DELAY,MAINTAIN,False,78.05672645568848,threshold_delay
Samba-2017,2017-08-26,-25.208054,-27.199123,-30.462748,6.2985754,3.9008248,-7.7671595,51.168877,47.13157,46.910076,7.62,2.43,-3.61,establishment,10.04,1.38,11.309999999999999,Samba,DELAY,MAINTAIN,False,77.37282371520996,threshold_delay
Samba-2017,2017-08-27,-18.927208,-21.621866,-22.721344,10.809678,7.1871586,0.86161995,53.13087,50.392563,48.83395,2.43,-3.61,-9.35,establishment,15.38,2.64,4.509999999999998,Samba,DELAY,DELAY,False,72.05807876586914,threshold_delay
Samba-2017,2017-08-28,-28.723501,-31.20377,-33.33291,-4.871842,-11.188299,-11.298618,45.028503,45.591232,45.323254,-3.61,-9.35,-12.99,establishment,-4.04,3.83,3.9799999999999978,Samba,DELAY,DELAY,False,78.65616226196289,threshold_delay
Samba-2017,2017-08-29,-33.409462,-33.477234,-34.356808,-11.585377,-12.612166,-8.905956,44.195107,46.574306,44.602985,-9.35,-12.99,-15.57,establishment,-7.37,13.75,1.619999999999998,Samba,DELAY,IRRIGATE,False,80.05154037475586,threshold_delay
Samba-2017,2017-08-30,-31.53915,-32.61657,-31.441912,-9.820713,-11.105521,0.66817594,43.78931,46.20094,46.554977,-12.99,-15.57,-10.12,establishment,-3.82,24.869999999999997,3.0999999999999983,Samba,DELAY,IRRIGATE,False,78.81750869750977,threshold_delay
Samba-2017,2017-08-31,-35.80092,-38.52263,-41.372078,-11.614474,-14.647496,-18.086842,38.20586,34.094124,23.954067,-15.57,-10.12,-6.04,establishment,-14.35,13.69,5.189999999999998,Samba,DELAY,IRRIGATE,False,74.00677871704102,threshold_delay
Samba-2017,2017-09-01,-37.04685,-35.485504,-35.77842,-8.109814,-2.0179436,-8.886814,38.353844,30.339083,24.173294,-10.12,-6.04,-10.84,establishment,-16.12,28.77,13.929999999999998,Samba,DELAY,DELAY,False,75.40069198608398,threshold_delay
Samba-2017,2017-09-02,-30.656862,-30.429358,-31.911026,-2.0401645,-1.648719,-4.442506,39.012794,34.47945,40.75909,-6.04,-10.84,-13.53,tillering,-4.75,8.79,20.379999999999995,Samba,MAINTAIN,MAINTAIN,False,72.67011642456055,maintain
Samba-2017,2017-09-03,-33.953434,-33.346207,-35.86458,-14.029966,-11.850597,-8.11459,39.286713,36.03005,30.832813,-10.84,-13.53,-14.65,tillering,-9.62,10.31,19.299999999999997,Samba,MAINTAIN,MAINTAIN,False,73.24014663696289,maintain
Samba-2017,2017-09-04,-38.82668,-39.681065,-42.94152,-12.325733,-16.56892,-24.007841,37.159145,29.212269,18.256248,-13.53,-14.65,-16.35,tillering,-18.18,13.219999999999999,12.809999999999999,Samba,MAINTAIN,MAINTAIN,False,75.98582458496094,maintain
Samba-2017,2017-09-05,-39.59838,-39.84535,-38.496082,-14.618214,-15.952638,-17.22107,27.539415,26.63357,18.533232,-14.65,-16.35,-17.29,tillering,-20.47,30.42,7.679999999999998,Samba,MAINTAIN,MAINTAIN,False,67.13779640197754,maintain
Samba-2017,2017-09-06,-36.37337,-37.92375,-39.671425,-14.086462,-17.24458,-18.582232,37.10278,25.723738,18.307325,-16.35,-17.29,-15.24,tillering,-11.74,15.7,9.27,Samba,MAINTAIN,MAINTAIN,False,73.47615051269531,maintain
Samba-2017,2017-09-07,-38.024357,-38.509857,-37.875813,-12.755501,-15.268462,-20.202433,37.71569,26.472866,17.546192,-17.29,-15.24,-16.59,tillering,-15.05,13.15,10.829999999999998,Samba,MAINTAIN,MAINTAIN,False,75.74004745483398,maintain
Samba-2017,2017-09-08,-38.62251,-36.592113,-41.71449,-12.427135,-14.324426,-24.893156,27.500406,26.285162,17.969816,-15.24,-16.59,-20.49,tillering,-20.75,4.960000000000001,13.739999999999998,Samba,MAINTAIN,MAINTAIN,False,66.12291526794434,maintain
Samba-2017,2017-09-09,-39.989685,-40.190876,-43.44772,-15.723893,-19.721855,-27.164633,26.818113,25.555574,17.208683,-16.59,-20.49,-24.59,tillering,-21.03,4.66,14.109999999999996,Samba,MAINTAIN,MAINTAIN,False,66.80779838562012,maintain
Samba-2017,2017-09-10,-40.13173,-41.64064,-43.097176,-16.960335,-21.292425,-21.738024,37.55235,25.69846,17.546192,-20.49,-24.59,-27.9,tillering,-17.94,16.439999999999998,11.469999999999997,Samba,MAINTAIN,MAINTAIN,False,77.68407821655273,maintain
Samba-2017,2017-09-11,-38.517647,-41.477745,-41.986317,-16.969131,-18.662994,-17.90233,37.71569,25.69846,18.247824,-24.59,-27.9,-25.51,tillering,-14.91,21.049999999999997,5.539999999999998,Samba,MAINTAIN,MAINTAIN,False,76.23333740234375,maintain
Samba-2017,2017-09-12,-45.24389,-45.73115,-46.924587,-29.704523,-25.889996,-30.255762,16.578276,17.95497,13.794151,-27.9,-25.51,-25.12,tillering,-28.77,12.629999999999999,3.689999999999998,Samba,MAINTAIN,MAINTAIN,False,63.68612098693848,maintain
Samba-2017,2017-09-13,-48.121628,-46.879272,-45.61694,-25.215796,-24.826077,-27.740772,10.202503,11.419441,11.693134,-25.51,-25.12,-29.02,tillering,-31.21,21.02,9.04,Samba,MAINTAIN,MAINTAIN,False,58.32413101196289,maintain
Samba-2017,2017-09-14,-49.75989,-47.43645,-47.709126,-31.522003,-30.508272,-31.81563,10.007694,11.322926,12.454264,-25.12,-29.02,-25.82,tillering,-31.46,8.61,12.689999999999998,Samba,MAINTAIN,MAINTAIN,False,60.16338920593262,maintain
Samba-2017,2017-09-15,-47.840794,-47.764404,-49.028214,-34.41709,-26.81601,-39.06804,16.520447,15.906111,12.921325,-29.02,-25.82,-29.95,tillering,-26.96,15.88,11.829999999999998,Samba,MAINTAIN,MAINTAIN,False,64.36124038696289,maintain
Samba-2017,2017-09-16,-45.598194,-42.97545,-45.57727,-22.357862,-24.46137,-33.55014,16.715256,16.704254,12.459893,-25.82,-29.95,-33.11,tillering,-27.33,2.63,12.809999999999999,Samba,MAINTAIN,MAINTAIN,False,62.31344985961914,maintain
Samba-2017,2017-09-17,-40.878143,-43.265747,-45.706795,-17.719128,-25.306072,-36.561874,31.23155,23.649597,17.308023,-29.95,-33.11,-38.45,tillering,-15.24,2.32,9.069999999999999,Samba,MAINTAIN,MAINTAIN,False,72.10969352722168,maintain
Samba-2017,2017-09-18,-45.41523,-46.16079,-49.55796,-30.00911,-28.667109,-39.177383,16.61508,17.95497,13.131125,-33.11,-38.45,-43.81,tillering,-28.86,0.46,10.839999999999998,Samba,MAINTAIN,MAINTAIN,False,64.11575889587402,maintain
Samba-2017,2017-09-19,-51.098236,-54.1077,-56.784836,-37.503853,-43.416153,-48.553257,10.202503,9.229861,10.389212,-38.45,-43.81,-49.22,tillering,-33.38,2.2600000000000002,3.3499999999999983,Samba,MAINTAIN,MAINTAIN,False,67.17404747009277,maintain
Samba-2017,2017-09-20,-52.83151,-55.07864,-58.755848,-40.870815,-43.37137,-51.527077,10.007694,9.052642,8.66137,-43.81,-49.22,-54.25,tillering,-34.14,1.35,2.5199999999999982,Samba,MAINTAIN,MAINTAIN,False,67.41721820831299,maintain
Samba-2017,2017-09-21,-56.02442,-58.13725,-61.78915,-46.143345,-52.152637,-52.51737,9.442333,9.052642,8.66137,-49.22,-54.25,-58.33,tillering,-40.33,9.94,0.20999999999999822,Samba,MAINTAIN,MAINTAIN,False,70.4505205154419,maintain
Samba-2017,2017-09-22,-61.677624,-66.65567,-68.12302,-49.43832,-55.130802,-47.007496,8.415588,7.033952,6.23041,-54.25,-58.33,-53.11,tillering,-52.11,25.46,0.21999999999999822,Samba,MAINTAIN,MAINTAIN,False,74.35342645645142,maintain
Samba-2017,2017-09-23,-56.901043,-58.081734,-58.748352,-51.146233,-49.73014,-42.418022,9.442333,9.002276,10.196389,-58.33,-53.11,-50.21,tillering,-42.74,23.06,0.7599999999999982,Samba,MAINTAIN,MAINTAIN,False,68.94474124908447,maintain
Samba-2017,2017-09-24,-61.93175,-63.257927,-67.02448,-52.44787,-41.32516,-39.131542,-0.39767033,4.6434793,2.4492655,-53.11,-50.21,-51.5,tillering,-58.45,16.77,9.799999999999999,Samba,MAINTAIN,MAINTAIN,False,69.47374820709229,maintain
Samba-2017,2017-09-25,-58.286568,-60.49119,-60.38011,-46.082676,-44.73248,-38.2691,8.415588,7.9596252,6.203655,-50.21,-51.5,-50.32,tillering,-51.93,21.740000000000002,16.38,Samba,MAINTAIN,MAINTAIN,False,68.4508171081543,maintain
Samba-2017,2017-09-26,-56.79876,-58.258675,-58.494934,-45.574783,-47.075806,-42.71283,9.251078,8.958135,8.66137,-51.5,-50.32,-45.4,stem_elongation,-47.45,14.670000000000002,18.89,Samba,MAINTAIN,MAINTAIN,False,67.21680927276611,maintain
Samba-2017,2017-09-27,-57.823048,-59.67525,-60.15314,-41.82374,-41.69053,-45.2823,9.156733,8.552758,8.600215,-50.32,-45.4,-50.64,stem_elongation,-49.77,12.72,15.369999999999997,Samba,MAINTAIN,MAINTAIN,False,68.75335597991943,maintain
Samba-2017,2017-09-28,-52.148827,-53.241302,-54.65305,-37.18983,-38.514797,-39.248917,9.442333,9.756274,8.66137,-45.4,-50.64,-55.64,stem_elongation,-42.69,0.35,17.81,Samba,MAINTAIN,MAINTAIN,False,63.314419746398926,maintain
Samba-2017,2017-09-29,-57.86775,-62.30707,-64.72549,-43.844864,-51.157726,-54.571815,9.156733,8.189857,8.79308,-50.64,-55.64,-60.0,stem_elongation,-48.35,0.9,14.799999999999999,Samba,MAINTAIN,MAINTAIN,False,73.51856708526611,maintain
Samba-2017,2017-09-30,-58.25796,-62.12466,-66.018715,-45.319477,-53.283398,-56.270283,9.251078,9.436299,9.456105,-55.64,-60.0,-64.59,stem_elongation,-46.72,1.8599999999999999,9.54,Samba,MAINTAIN,MAINTAIN,False,75.47482013702393,maintain
Samba-2017,2017-10-01,-65.24962,-69.27169,-73.25864,-54.116642,-58.804752,-56.554848,3.744287,3.8008416,5.4840083,-60.0,-64.59,-66.17,stem_elongation,-54.82,5.1000000000000005,0.7299999999999982,Samba,MAINTAIN,MAINTAIN,False,78.74264478683472,maintain
Samba-2017,2017-10-02,-66.80031,-71.87744,-73.59243,-59.74154,-58.216347,-48.180565,0.2886576,3.6015303,6.4074483,-64.59,-66.17,-65.52,stem_elongation,-55.09,12.39,0.9599999999999983,Samba,MAINTAIN,MAINTAIN,False,79.99987840652466,maintain
Samba-2017,2017-10-03,-68.77619,-69.3662,-72.51223,-58.449085,-49.311687,-37.263783,-1.2474289,4.675374,7.1311917,-66.17,-65.52,-63.22,stem_elongation,-65.66,25.99,3.3099999999999983,Samba,MAINTAIN,MAINTAIN,False,79.64342164993286,maintain
Samba-2017,2017-10-04,-72.80256,-74.59517,-74.55267,-66.05277,-59.828728,-52.140327,-9.747467,3.8253953,1.3265858,-65.52,-63.22,-62.08,stem_elongation,-67.92,9.169999999999998,7.709999999999999,Samba,MAINTAIN,MAINTAIN,False,78.42056441307068,maintain
Samba-2017,2017-10-05,-68.409294,-72.013306,-70.07727,-60.433434,-54.381294,-44.181274,-2.9268444,6.3478475,6.421265,-63.22,-62.08,-65.86,stem_elongation,-61.86,5.069999999999999,13.569999999999997,Samba,MAINTAIN,MAINTAIN,False,78.36115312576294,maintain
Samba-2017,2017-10-06,-67.33275,-69.80851,-67.37637,-59.36097,-55.51536,-49.136276,-1.1248858,6.532375,6.421265,-62.08,-65.86,-69.07,stem_elongation,-61.43,4.89,15.369999999999997,Samba,MAINTAIN,MAINTAIN,False,76.34088468551636,maintain
Samba-2017,2017-10-07,-69.22147,-72.00198,-74.757355,-62.819492,-59.40638,-53.41335,-1.3869176,6.7314997,6.0317492,-65.86,-69.07,-69.98,stem_elongation,-66.18,7.67,11.249999999999996,Samba,MAINTAIN,MAINTAIN,False,80.78910398483276,maintain
Samba-2017,2017-10-08,-68.14322,-70.66827,-72.70831,-61.656258,-57.116417,-50.876736,-1.0418844,5.3193803,6.4074483,-69.07,-69.98,-71.33,stem_elongation,-59.13,10.45,6.289999999999997,Samba,MAINTAIN,MAINTAIN,False,79.11576128005981,maintain
Samba-2017,2017-10-09,-69.652954,-69.5984,-70.74445,-60.37756,-53.635128,-43.346386,-1.2474289,4.8061266,6.5566635,-69.98,-71.33,-66.61,stem_elongation,-65.41,16.42,4.719999999999997,Samba,MAINTAIN,MAINTAIN,False,77.30111694335938,maintain
Samba-2017,2017-10-10,-74.907585,-75.8997,-73.021935,-68.896835,-59.00227,-53.7291,-10.126698,3.1743045,3.0473464,-71.33,-66.61,-66.22,stem_elongation,-70.35,24.29,6.549999999999997,Samba,MAINTAIN,MAINTAIN,False,79.0740008354187,maintain
